2025-08-09 15:22:15 | INFO     | backend.app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:27:34 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:27:53 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 50/66 records (page 1/2)
2025-08-10 15:27:53 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:27:53 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 50 records (1-50 of 66)
2025-08-10 15:32:11 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 15:32:15 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:32:15 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 15:32:15 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 15:32:15 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 15:32:15 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 15:32:15 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 15:32:15 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 15:32:15 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 15:32:15 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 15:32:16 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 15:32:16 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 15:32:16 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 15:32:16 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:32:32 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 15:32:32 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 15:32:37 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 15:32:37 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 15:32:37 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 15:32:37 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 15:32:37 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:32:37 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 15:32:37 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 15:32:37 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 15:32:37 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 15:32:37 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 15:32:37 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 15:32:41 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:32:41 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 15:32:41 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 15:32:41 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 15:32:41 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 15:32:41 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 15:32:41 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 15:32:41 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 15:32:41 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 15:32:41 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 15:32:41 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 15:32:41 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 15:32:41 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:32:57 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 15:32:57 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 15:33:02 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 15:33:02 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 15:33:02 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 15:33:02 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 15:33:02 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:33:02 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 15:33:02 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 15:33:02 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 15:33:02 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 15:33:02 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 15:33:32 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 15:33:35 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:33:35 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 15:33:35 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 15:33:35 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 15:33:35 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 15:33:35 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 15:33:35 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 15:33:35 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 15:33:35 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 15:33:36 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 15:33:36 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 15:33:36 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 15:33:36 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:33:51 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 15:33:51 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 15:33:56 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 15:33:56 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 15:33:56 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 15:33:56 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 15:33:56 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:33:56 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 15:33:56 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 15:33:56 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 15:33:56 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 15:33:56 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 15:34:28 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:34:28 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:34:28 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:36:35 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:36:35 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:36:35 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:37:31 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:37:31 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:37:31 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:37:42 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:37:42 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:37:42 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:37:59 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:37:59 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 3/7)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:37:59 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 3 with 10 records (21-30 of 66)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 6/66 records (page 7/7)
2025-08-10 15:37:59 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:37:59 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 7 with 6 records (61-66 of 66)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:38:46 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:38:46 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 6/66 records (page 7/7)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:38:46 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 7 with 6 records (61-66 of 66)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:38:46 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:38:46 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:38:46 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:40:44 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:40:44 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:40:44 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:40:48 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:40:48 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:40:48 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:40:52 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:40:52 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:40:52 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:40:56 | INFO     | app.main:lifespan:55 | 🛑 AllerScan API shutting down...
2025-08-10 15:41:00 | INFO     | app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:41:00 | INFO     | app.database.mysql_database:_create_tables:133 | ✅ All MySQL tables created successfully
2025-08-10 15:41:00 | INFO     | app.database.mysql_database:init_database:64 | ✅ MySQL database initialized successfully
2025-08-10 15:41:00 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-10 15:41:00 | INFO     | app.database.allergen_database:_create_tables:130 | ✅ Database tables created/verified successfully
2025-08-10 15:41:00 | INFO     | app.main:lifespan:29 | 🚀 AllerScan API starting up...
2025-08-10 15:41:00 | INFO     | app.main:lifespan:34 | 📚 Training model from dataset Excel sesuai script notebook dosen...
2025-08-10 15:41:00 | INFO     | app.models.inference.predictor:load_and_train_model:62 | Loading dataset dan training SVM + AdaBoost model sesuai script dosen...
2025-08-10 15:41:00 | INFO     | app.models.inference.predictor:load_and_train_model:83 | Loading dataset dari: data/raw/Dataset Bahan Makanan & Alergen.xlsx
2025-08-10 15:41:00 | INFO     | app.models.inference.predictor:load_and_train_model:95 | Dataset loaded: shape (399, 8), columns: ['Nama Produk Makanan', 'Bahan Utama', 'Pemanis', 'Lemak/Minyak', 'Penyedap Rasa', 'Alergen', 'Prediksi', 'Keterangan']
2025-08-10 15:41:00 | INFO     | app.models.inference.predictor:load_and_train_model:117 | Training categories stored for OOV detection: 6 categories
2025-08-10 15:41:00 | INFO     | app.models.inference.predictor:load_and_train_model:124 | One-hot encoding completed: 623 features
2025-08-10 15:41:00 | INFO     | app.models.inference.predictor:load_and_train_model:125 | Label encoding completed: 2 classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:41:15 | INFO     | app.models.inference.predictor:load_and_train_model:137 | 📊 Cross Validation Accuracy (K=10): 93.74%
2025-08-10 15:41:15 | INFO     | app.models.inference.predictor:load_and_train_model:138 | 📊 CV Score Details: min=0.900, max=1.000, std=0.030
2025-08-10 15:41:20 | INFO     | app.core.logger:log_model_loaded:81 | ✅ ML models loaded successfully
2025-08-10 15:41:20 | INFO     | app.models.inference.predictor:load_and_train_model:146 | ✅ SVM + AdaBoost model trained successfully sesuai script dosen (FIXED)
2025-08-10 15:41:20 | INFO     | app.models.inference.predictor:load_and_train_model:147 | 🔢 Features: 623
2025-08-10 15:41:20 | INFO     | app.models.inference.predictor:load_and_train_model:148 | 📋 Samples: 399
2025-08-10 15:41:20 | INFO     | app.models.inference.predictor:load_and_train_model:149 | 🎯 Target classes: ['Mengandung Alergen', 'Tidak Mengandung Alergen']
2025-08-10 15:41:20 | INFO     | app.main:lifespan:38 | ✅ SVM + AdaBoost model loaded successfully from dataset
2025-08-10 15:41:20 | INFO     | app.main:lifespan:40 | 📊 Model Info: SVM + AdaBoost (sesuai script dosen - FIXED)
2025-08-10 15:41:20 | INFO     | app.main:lifespan:41 | 🎯 Features: 623
2025-08-10 15:41:20 | INFO     | app.main:lifespan:42 | 📋 Samples: 399
2025-08-10 15:41:20 | INFO     | app.main:lifespan:43 | 🔍 CV Accuracy: 0.937371794871795
2025-08-10 15:43:42 | INFO     | app.api.v1.routes.auth:login:144 | Admin login successful: admin
2025-08-10 15:43:49 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:43:49 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:43:49 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:43:53 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:43:53 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:43:53 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:44:52 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:44:52 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:44:52 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:45:02 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:45:02 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:45:02 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:45:10 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:45:10 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:45:10 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:45:57 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:45:57 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:45:57 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:12 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:12 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:12 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:47 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:47 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:47 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:49 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:49 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:49 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:50 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:50 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:50 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:51 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:51 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:51 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:51 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:51 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:51 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:51 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:51 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:51 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:50:52 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:50:52 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:50:52 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:52:54 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:52:54 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:52:54 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:55:10 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:55:10 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:55:10 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 15:56:41 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:56:41 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:56:41 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:56:46 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:56:46 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:56:46 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:56:49 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:56:49 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:56:49 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:59:01 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:59:01 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:59:01 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:59:11 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:59:11 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:59:11 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
